symbol,session_date,scenario,cost_model,reason
VZ,2025-06-16,research_fidelity,baseline,max_gross_exposure
XLB,2025-06-16,research_fidelity,baseline,max_gross_exposure
PSX,2025-06-16,research_fidelity,baseline,max_gross_exposure
CVX,2025-06-16,research_fidelity,baseline,max_gross_exposure
XLE,2025-06-16,research_fidelity,baseline,max_gross_exposure
NEM,2025-06-16,research_fidelity,baseline,max_gross_exposure
XOM,2025-06-16,research_fidelity,baseline,max_gross_exposure
CMG,2025-06-16,research_fidelity,baseline,max_gross_exposure
XLF,2025-06-16,research_fidelity,baseline,max_gross_exposure
APP,2025-06-16,research_fidelity,baseline,max_gross_exposure
XLU,2025-06-16,research_fidelity,baseline,max_gross_exposure
XLRE,2025-06-16,research_fidelity,baseline,max_gross_exposure
PFE,2025-06-16,research_fidelity,baseline,max_gross_exposure
KKR,2025-06-16,research_fidelity,baseline,max_gross_exposure
JNJ,2025-06-16,research_fidelity,baseline,max_gross_exposure
IBB,2025-06-16,research_fidelity,baseline,max_gross_exposure
OXY,2025-06-16,research_fidelity,baseline,max_gross_exposure
AMD,2025-06-16,research_fidelity,baseline,max_gross_exposure
LOW,2025-06-16,research_fidelity,baseline,max_gross_exposure
VZ,2025-06-16,research_fidelity,stressed,max_gross_exposure
XLB,2025-06-16,research_fidelity,stressed,max_gross_exposure
PSX,2025-06-16,research_fidelity,stressed,max_gross_exposure
CVX,2025-06-16,research_fidelity,stressed,max_gross_exposure
XLE,2025-06-16,research_fidelity,stressed,max_gross_exposure
NEM,2025-06-16,research_fidelity,stressed,max_gross_exposure
XOM,2025-06-16,research_fidelity,stressed,max_gross_exposure
CMG,2025-06-16,research_fidelity,stressed,max_gross_exposure
XLF,2025-06-16,research_fidelity,stressed,max_gross_exposure
APP,2025-06-16,research_fidelity,stressed,max_gross_exposure
XLU,2025-06-16,research_fidelity,stressed,max_gross_exposure
XLRE,2025-06-16,research_fidelity,stressed,max_gross_exposure
PFE,2025-06-16,research_fidelity,stressed,max_gross_exposure
KKR,2025-06-16,research_fidelity,stressed,max_gross_exposure
JNJ,2025-06-16,research_fidelity,stressed,max_gross_exposure
IBB,2025-06-16,research_fidelity,stressed,max_gross_exposure
OXY,2025-06-16,research_fidelity,stressed,max_gross_exposure
AMD,2025-06-16,research_fidelity,stressed,max_gross_exposure
LOW,2025-06-16,research_fidelity,stressed,max_gross_exposure
XLE,2025-06-16,intended_deployment,zero,max_concurrent_positions
NEM,2025-06-16,intended_deployment,zero,max_concurrent_positions
XOM,2025-06-16,intended_deployment,zero,max_concurrent_positions
CMG,2025-06-16,intended_deployment,zero,max_concurrent_positions
XLF,2025-06-16,intended_deployment,zero,max_concurrent_positions
APP,2025-06-16,intended_deployment,zero,max_concurrent_positions
XLU,2025-06-16,intended_deployment,zero,max_concurrent_positions
XLRE,2025-06-16,intended_deployment,zero,max_concurrent_positions
PFE,2025-06-16,intended_deployment,zero,max_concurrent_positions
KKR,2025-06-16,intended_deployment,zero,max_concurrent_positions
JNJ,2025-06-16,intended_deployment,zero,max_concurrent_positions
IBB,2025-06-16,intended_deployment,zero,max_concurrent_positions
OXY,2025-06-16,intended_deployment,zero,max_concurrent_positions
AMD,2025-06-16,intended_deployment,zero,max_concurrent_positions
LOW,2025-06-16,intended_deployment,zero,max_concurrent_positions
XLE,2025-06-16,intended_deployment,baseline,max_concurrent_positions
NEM,2025-06-16,intended_deployment,baseline,max_concurrent_positions
XOM,2025-06-16,intended_deployment,baseline,max_concurrent_positions
CMG,2025-06-16,intended_deployment,baseline,max_concurrent_positions
XLF,2025-06-16,intended_deployment,baseline,max_concurrent_positions
APP,2025-06-16,intended_deployment,baseline,max_concurrent_positions
XLU,2025-06-16,intended_deployment,baseline,max_concurrent_positions
XLRE,2025-06-16,intended_deployment,baseline,max_concurrent_positions
PFE,2025-06-16,intended_deployment,baseline,max_concurrent_positions
KKR,2025-06-16,intended_deployment,baseline,max_concurrent_positions
JNJ,2025-06-16,intended_deployment,baseline,max_concurrent_positions
IBB,2025-06-16,intended_deployment,baseline,max_concurrent_positions
OXY,2025-06-16,intended_deployment,baseline,max_concurrent_positions
AMD,2025-06-16,intended_deployment,baseline,max_concurrent_positions
LOW,2025-06-16,intended_deployment,baseline,max_concurrent_positions
XLE,2025-06-16,intended_deployment,stressed,max_concurrent_positions
NEM,2025-06-16,intended_deployment,stressed,max_concurrent_positions
XOM,2025-06-16,intended_deployment,stressed,max_concurrent_positions
CMG,2025-06-16,intended_deployment,stressed,max_concurrent_positions
XLF,2025-06-16,intended_deployment,stressed,max_concurrent_positions
APP,2025-06-16,intended_deployment,stressed,max_concurrent_positions
XLU,2025-06-16,intended_deployment,stressed,max_concurrent_positions
XLRE,2025-06-16,intended_deployment,stressed,max_concurrent_positions
PFE,2025-06-16,intended_deployment,stressed,max_concurrent_positions
KKR,2025-06-16,intended_deployment,stressed,max_concurrent_positions
JNJ,2025-06-16,intended_deployment,stressed,max_concurrent_positions
IBB,2025-06-16,intended_deployment,stressed,max_concurrent_positions
OXY,2025-06-16,intended_deployment,stressed,max_concurrent_positions
AMD,2025-06-16,intended_deployment,stressed,max_concurrent_positions
LOW,2025-06-16,intended_deployment,stressed,max_concurrent_positions
LLY,2025-06-17,research_fidelity,zero,max_gross_exposure
PSX,2025-06-17,research_fidelity,zero,max_gross_exposure
AMD,2025-06-17,research_fidelity,zero,max_gross_exposure
CSCO,2025-06-17,research_fidelity,zero,max_gross_exposure
XLE,2025-06-17,research_fidelity,zero,max_gross_exposure
FCX,2025-06-17,research_fidelity,zero,max_gross_exposure
AMAT,2025-06-17,research_fidelity,zero,max_gross_exposure
ADBE,2025-06-17,research_fidelity,zero,max_gross_exposure
ETN,2025-06-17,research_fidelity,zero,max_gross_exposure
VZ,2025-06-17,research_fidelity,zero,max_gross_exposure
MRK,2025-06-17,research_fidelity,zero,max_gross_exposure
SCHW,2025-06-17,research_fidelity,zero,max_gross_exposure
AVGO,2025-06-17,research_fidelity,zero,max_gross_exposure
BAC,2025-06-17,research_fidelity,zero,max_gross_exposure
USB,2025-06-17,research_fidelity,zero,max_gross_exposure
NET,2025-06-17,research_fidelity,zero,max_gross_exposure
ARM,2025-06-17,research_fidelity,zero,max_gross_exposure
XOM,2025-06-17,research_fidelity,zero,max_gross_exposure
WFC,2025-06-17,research_fidelity,zero,max_gross_exposure
LLY,2025-06-17,research_fidelity,baseline,max_gross_exposure
PSX,2025-06-17,research_fidelity,baseline,max_gross_exposure
AMD,2025-06-17,research_fidelity,baseline,max_gross_exposure
CSCO,2025-06-17,research_fidelity,baseline,max_gross_exposure
XLE,2025-06-17,research_fidelity,baseline,max_gross_exposure
FCX,2025-06-17,research_fidelity,baseline,max_gross_exposure
AMAT,2025-06-17,research_fidelity,baseline,max_gross_exposure
ADBE,2025-06-17,research_fidelity,baseline,max_gross_exposure
ETN,2025-06-17,research_fidelity,baseline,max_gross_exposure
VZ,2025-06-17,research_fidelity,baseline,max_gross_exposure
MRK,2025-06-17,research_fidelity,baseline,max_gross_exposure
SCHW,2025-06-17,research_fidelity,baseline,max_gross_exposure
AVGO,2025-06-17,research_fidelity,baseline,max_gross_exposure
BAC,2025-06-17,research_fidelity,baseline,max_gross_exposure
USB,2025-06-17,research_fidelity,baseline,max_gross_exposure
NET,2025-06-17,research_fidelity,baseline,max_gross_exposure
ARM,2025-06-17,research_fidelity,baseline,max_gross_exposure
XOM,2025-06-17,research_fidelity,baseline,max_gross_exposure
WFC,2025-06-17,research_fidelity,baseline,max_gross_exposure
LLY,2025-06-17,research_fidelity,stressed,max_gross_exposure
PSX,2025-06-17,research_fidelity,stressed,max_gross_exposure
AMD,2025-06-17,research_fidelity,stressed,max_gross_exposure
CSCO,2025-06-17,research_fidelity,stressed,max_gross_exposure
XLE,2025-06-17,research_fidelity,stressed,max_gross_exposure
FCX,2025-06-17,research_fidelity,stressed,max_gross_exposure
AMAT,2025-06-17,research_fidelity,stressed,max_gross_exposure
ADBE,2025-06-17,research_fidelity,stressed,max_gross_exposure
ETN,2025-06-17,research_fidelity,stressed,max_gross_exposure
VZ,2025-06-17,research_fidelity,stressed,max_gross_exposure
MRK,2025-06-17,research_fidelity,stressed,max_gross_exposure
SCHW,2025-06-17,research_fidelity,stressed,max_gross_exposure
AVGO,2025-06-17,research_fidelity,stressed,max_gross_exposure
BAC,2025-06-17,research_fidelity,stressed,max_gross_exposure
USB,2025-06-17,research_fidelity,stressed,max_gross_exposure
NET,2025-06-17,research_fidelity,stressed,max_gross_exposure
ARM,2025-06-17,research_fidelity,stressed,max_gross_exposure
XOM,2025-06-17,research_fidelity,stressed,max_gross_exposure
WFC,2025-06-17,research_fidelity,stressed,max_gross_exposure
XLE,2025-06-17,intended_deployment,zero,max_concurrent_positions
FCX,2025-06-17,intended_deployment,zero,max_concurrent_positions
AMAT,2025-06-17,intended_deployment,zero,max_concurrent_positions
ADBE,2025-06-17,intended_deployment,zero,max_concurrent_positions
ETN,2025-06-17,intended_deployment,zero,max_concurrent_positions
VZ,2025-06-17,intended_deployment,zero,max_concurrent_positions
MRK,2025-06-17,intended_deployment,zero,max_concurrent_positions
SCHW,2025-06-17,intended_deployment,zero,max_concurrent_positions
AVGO,2025-06-17,intended_deployment,zero,max_concurrent_positions
BAC,2025-06-17,intended_deployment,zero,max_concurrent_positions
USB,2025-06-17,intended_deployment,zero,max_concurrent_positions
NET,2025-06-17,intended_deployment,zero,max_concurrent_positions
ARM,2025-06-17,intended_deployment,zero,max_concurrent_positions
XOM,2025-06-17,intended_deployment,zero,max_concurrent_positions
WFC,2025-06-17,intended_deployment,zero,max_concurrent_positions
CSCO,2025-06-17,intended_deployment,baseline,max_gross_exposure
XLE,2025-06-17,intended_deployment,baseline,max_gross_exposure
FCX,2025-06-17,intended_deployment,baseline,max_gross_exposure
AMAT,2025-06-17,intended_deployment,baseline,max_gross_exposure
ADBE,2025-06-17,intended_deployment,baseline,max_gross_exposure
ETN,2025-06-17,intended_deployment,baseline,max_gross_exposure
VZ,2025-06-17,intended_deployment,baseline,max_gross_exposure
MRK,2025-06-17,intended_deployment,baseline,max_gross_exposure
SCHW,2025-06-17,intended_deployment,baseline,max_gross_exposure
AVGO,2025-06-17,intended_deployment,baseline,max_gross_exposure
BAC,2025-06-17,intended_deployment,baseline,max_gross_exposure
USB,2025-06-17,intended_deployment,baseline,max_gross_exposure
NET,2025-06-17,intended_deployment,baseline,max_gross_exposure
ARM,2025-06-17,intended_deployment,baseline,max_gross_exposure
XOM,2025-06-17,intended_deployment,baseline,max_gross_exposure
WFC,2025-06-17,intended_deployment,baseline,max_gross_exposure
XLE,2025-06-17,intended_deployment,stressed,max_concurrent_positions
FCX,2025-06-17,intended_deployment,stressed,max_concurrent_positions
AMAT,2025-06-17,intended_deployment,stressed,max_concurrent_positions
ADBE,2025-06-17,intended_deployment,stressed,max_concurrent_positions
ETN,2025-06-17,intended_deployment,stressed,max_concurrent_positions
VZ,2025-06-17,intended_deployment,stressed,max_concurrent_positions
MRK,2025-06-17,intended_deployment,stressed,max_concurrent_positions
SCHW,2025-06-17,intended_deployment,stressed,max_concurrent_positions
AVGO,2025-06-17,intended_deployment,stressed,max_concurrent_positions
BAC,2025-06-17,intended_deployment,stressed,max_concurrent_positions
USB,2025-06-17,intended_deployment,stressed,max_concurrent_positions
NET,2025-06-17,intended_deployment,stressed,max_concurrent_positions
ARM,2025-06-17,intended_deployment,stressed,max_concurrent_positions
XOM,2025-06-17,intended_deployment,stressed,max_concurrent_positions
WFC,2025-06-17,intended_deployment,stressed,max_concurrent_positions
MRVL,2025-06-18,research_fidelity,zero,max_gross_exposure
MS,2025-06-18,research_fidelity,zero,max_gross_exposure
ABBV,2025-06-18,research_fidelity,zero,max_gross_exposure
USB,2025-06-18,research_fidelity,zero,max_gross_exposure
EBAY,2025-06-18,research_fidelity,zero,max_gross_exposure
ETN,2025-06-18,research_fidelity,zero,max_gross_exposure
XLRE,2025-06-18,research_fidelity,zero,max_gross_exposure
RTX,2025-06-18,research_fidelity,zero,max_gross_exposure
ORCL,2025-06-18,research_fidelity,zero,max_gross_exposure
SLB,2025-06-18,research_fidelity,zero,max_gross_exposure
LLY,2025-06-18,research_fidelity,zero,max_gross_exposure
XLV,2025-06-18,research_fidelity,zero,max_gross_exposure
CRWD,2025-06-18,research_fidelity,zero,max_gross_exposure
LOW,2025-06-18,research_fidelity,zero,max_gross_exposure
HON,2025-06-18,research_fidelity,zero,max_gross_exposure
CMG,2025-06-18,research_fidelity,zero,max_gross_exposure
OXY,2025-06-18,research_fidelity,zero,max_gross_exposure
GILD,2025-06-18,research_fidelity,zero,max_gross_exposure
CVX,2025-06-18,research_fidelity,zero,max_gross_exposure
MRVL,2025-06-18,research_fidelity,baseline,max_gross_exposure
MS,2025-06-18,research_fidelity,baseline,max_gross_exposure
ABBV,2025-06-18,research_fidelity,baseline,max_gross_exposure
USB,2025-06-18,research_fidelity,baseline,max_gross_exposure
EBAY,2025-06-18,research_fidelity,baseline,max_gross_exposure
ETN,2025-06-18,research_fidelity,baseline,max_gross_exposure
XLRE,2025-06-18,research_fidelity,baseline,max_gross_exposure
RTX,2025-06-18,research_fidelity,baseline,max_gross_exposure
ORCL,2025-06-18,research_fidelity,baseline,max_gross_exposure
SLB,2025-06-18,research_fidelity,baseline,max_gross_exposure
LLY,2025-06-18,research_fidelity,baseline,max_gross_exposure
XLV,2025-06-18,research_fidelity,baseline,max_gross_exposure
CRWD,2025-06-18,research_fidelity,baseline,max_gross_exposure
LOW,2025-06-18,research_fidelity,baseline,max_gross_exposure
HON,2025-06-18,research_fidelity,baseline,max_gross_exposure
CMG,2025-06-18,research_fidelity,baseline,max_gross_exposure
OXY,2025-06-18,research_fidelity,baseline,max_gross_exposure
GILD,2025-06-18,research_fidelity,baseline,max_gross_exposure
CVX,2025-06-18,research_fidelity,baseline,max_gross_exposure
MRVL,2025-06-18,research_fidelity,stressed,max_gross_exposure
MS,2025-06-18,research_fidelity,stressed,max_gross_exposure
ABBV,2025-06-18,research_fidelity,stressed,max_gross_exposure
USB,2025-06-18,research_fidelity,stressed,max_gross_exposure
EBAY,2025-06-18,research_fidelity,stressed,max_gross_exposure
ETN,2025-06-18,research_fidelity,stressed,max_gross_exposure
XLRE,2025-06-18,research_fidelity,stressed,max_gross_exposure
RTX,2025-06-18,research_fidelity,stressed,max_gross_exposure
ORCL,2025-06-18,research_fidelity,stressed,max_gross_exposure
SLB,2025-06-18,research_fidelity,stressed,max_gross_exposure
LLY,2025-06-18,research_fidelity,stressed,max_gross_exposure
XLV,2025-06-18,research_fidelity,stressed,max_gross_exposure
CRWD,2025-06-18,research_fidelity,stressed,max_gross_exposure
LOW,2025-06-18,research_fidelity,stressed,max_gross_exposure
HON,2025-06-18,research_fidelity,stressed,max_gross_exposure
CMG,2025-06-18,research_fidelity,stressed,max_gross_exposure
OXY,2025-06-18,research_fidelity,stressed,max_gross_exposure
GILD,2025-06-18,research_fidelity,stressed,max_gross_exposure
CVX,2025-06-18,research_fidelity,stressed,max_gross_exposure
EBAY,2025-06-18,intended_deployment,zero,max_concurrent_positions
ETN,2025-06-18,intended_deployment,zero,max_concurrent_positions
XLRE,2025-06-18,intended_deployment,zero,max_concurrent_positions
RTX,2025-06-18,intended_deployment,zero,max_concurrent_positions
ORCL,2025-06-18,intended_deployment,zero,max_concurrent_positions
SLB,2025-06-18,intended_deployment,zero,max_concurrent_positions
LLY,2025-06-18,intended_deployment,zero,max_concurrent_positions
XLV,2025-06-18,intended_deployment,zero,max_concurrent_positions
CRWD,2025-06-18,intended_deployment,zero,max_concurrent_positions
LOW,2025-06-18,intended_deployment,zero,max_concurrent_positions
HON,2025-06-18,intended_deployment,zero,max_concurrent_positions
CMG,2025-06-18,intended_deployment,zero,max_concurrent_positions
OXY,2025-06-18,intended_deployment,zero,max_concurrent_positions
GILD,2025-06-18,intended_deployment,zero,max_concurrent_positions
CVX,2025-06-18,intended_deployment,zero,max_concurrent_positions
EBAY,2025-06-18,intended_deployment,baseline,max_concurrent_positions
ETN,2025-06-18,intended_deployment,baseline,max_concurrent_positions
XLRE,2025-06-18,intended_deployment,baseline,max_concurrent_positions
RTX,2025-06-18,intended_deployment,baseline,max_concurrent_positions
ORCL,2025-06-18,intended_deployment,baseline,max_concurrent_positions
SLB,2025-06-18,intended_deployment,baseline,max_concurrent_positions
LLY,2025-06-18,intended_deployment,baseline,max_concurrent_positions
XLV,2025-06-18,intended_deployment,baseline,max_concurrent_positions
CRWD,2025-06-18,intended_deployment,baseline,max_concurrent_positions
LOW,2025-06-18,intended_deployment,baseline,max_concurrent_positions
HON,2025-06-18,intended_deployment,baseline,max_concurrent_positions
CMG,2025-06-18,intended_deployment,baseline,max_concurrent_positions
OXY,2025-06-18,intended_deployment,baseline,max_concurrent_positions
GILD,2025-06-18,intended_deployment,baseline,max_concurrent_positions
CVX,2025-06-18,intended_deployment,baseline,max_concurrent_positions
EBAY,2025-06-18,intended_deployment,stressed,max_concurrent_positions
ETN,2025-06-18,intended_deployment,stressed,max_concurrent_positions
XLRE,2025-06-18,intended_deployment,stressed,max_concurrent_positions
RTX,2025-06-18,intended_deployment,stressed,max_concurrent_positions
ORCL,2025-06-18,intended_deployment,stressed,max_concurrent_positions
SLB,2025-06-18,intended_deployment,stressed,max_concurrent_positions
LLY,2025-06-18,intended_deployment,stressed,max_concurrent_positions
XLV,2025-06-18,intended_deployment,stressed,max_concurrent_positions
CRWD,2025-06-18,intended_deployment,stressed,max_concurrent_positions
LOW,2025-06-18,intended_deployment,stressed,max_concurrent_positions
HON,2025-06-18,intended_deployment,stressed,max_concurrent_positions
CMG,2025-06-18,intended_deployment,stressed,max_concurrent_positions
OXY,2025-06-18,intended_deployment,stressed,max_concurrent_positions
GILD,2025-06-18,intended_deployment,stressed,max_concurrent_positions
CVX,2025-06-18,intended_deployment,stressed,max_concurrent_positions
CSCO,2025-06-20,research_fidelity,zero,max_gross_exposure
CVS,2025-06-20,research_fidelity,zero,max_gross_exposure
VZ,2025-06-20,research_fidelity,zero,max_gross_exposure
V,2025-06-20,research_fidelity,zero,max_gross_exposure
MDLZ,2025-06-20,research_fidelity,zero,max_gross_exposure
XLRE,2025-06-20,research_fidelity,zero,max_gross_exposure
DIA,2025-06-20,research_fidelity,zero,max_gross_exposure
PEP,2025-06-20,research_fidelity,zero,max_gross_exposure
XLY,2025-06-20,research_fidelity,zero,max_gross_exposure
CRM,2025-06-20,research_fidelity,zero,max_gross_exposure
AMD,2025-06-20,research_fidelity,zero,max_gross_exposure
HD,2025-06-20,research_fidelity,zero,max_gross_exposure
CMCSA,2025-06-20,research_fidelity,zero,max_gross_exposure
TMO,2025-06-20,research_fidelity,zero,max_gross_exposure
LOW,2025-06-20,research_fidelity,zero,max_gross_exposure
USB,2025-06-20,research_fidelity,zero,max_gross_exposure
XLB,2025-06-20,research_fidelity,zero,max_gross_exposure
ETN,2025-06-20,research_fidelity,zero,max_gross_exposure
XLC,2025-06-20,research_fidelity,zero,max_gross_exposure
CSCO,2025-06-20,research_fidelity,baseline,max_gross_exposure
CVS,2025-06-20,research_fidelity,baseline,max_gross_exposure
VZ,2025-06-20,research_fidelity,baseline,max_gross_exposure
V,2025-06-20,research_fidelity,baseline,max_gross_exposure
MDLZ,2025-06-20,research_fidelity,baseline,max_gross_exposure
XLRE,2025-06-20,research_fidelity,baseline,max_gross_exposure
DIA,2025-06-20,research_fidelity,baseline,max_gross_exposure
PEP,2025-06-20,research_fidelity,baseline,max_gross_exposure
XLY,2025-06-20,research_fidelity,baseline,max_gross_exposure
CRM,2025-06-20,research_fidelity,baseline,max_gross_exposure
AMD,2025-06-20,research_fidelity,baseline,max_gross_exposure
HD,2025-06-20,research_fidelity,baseline,max_gross_exposure
CMCSA,2025-06-20,research_fidelity,baseline,max_gross_exposure
TMO,2025-06-20,research_fidelity,baseline,max_gross_exposure
LOW,2025-06-20,research_fidelity,baseline,max_gross_exposure
USB,2025-06-20,research_fidelity,baseline,max_gross_exposure
XLB,2025-06-20,research_fidelity,baseline,max_gross_exposure
ETN,2025-06-20,research_fidelity,baseline,max_gross_exposure
XLC,2025-06-20,research_fidelity,baseline,max_gross_exposure
CSCO,2025-06-20,research_fidelity,stressed,max_gross_exposure
CVS,2025-06-20,research_fidelity,stressed,max_gross_exposure
VZ,2025-06-20,research_fidelity,stressed,max_gross_exposure
V,2025-06-20,research_fidelity,stressed,max_gross_exposure
MDLZ,2025-06-20,research_fidelity,stressed,max_gross_exposure
XLRE,2025-06-20,research_fidelity,stressed,max_gross_exposure
DIA,2025-06-20,research_fidelity,stressed,max_gross_exposure
PEP,2025-06-20,research_fidelity,stressed,max_gross_exposure
XLY,2025-06-20,research_fidelity,stressed,max_gross_exposure
CRM,2025-06-20,research_fidelity,stressed,max_gross_exposure
AMD,2025-06-20,research_fidelity,stressed,max_gross_exposure
HD,2025-06-20,research_fidelity,stressed,max_gross_exposure
CMCSA,2025-06-20,research_fidelity,stressed,max_gross_exposure
TMO,2025-06-20,research_fidelity,stressed,max_gross_exposure
LOW,2025-06-20,research_fidelity,stressed,max_gross_exposure
USB,2025-06-20,research_fidelity,stressed,max_gross_exposure
XLB,2025-06-20,research_fidelity,stressed,max_gross_exposure
ETN,2025-06-20,research_fidelity,stressed,max_gross_exposure
XLC,2025-06-20,research_fidelity,stressed,max_gross_exposure
MDLZ,2025-06-20,intended_deployment,zero,max_concurrent_positions
XLRE,2025-06-20,intended_deployment,zero,max_concurrent_positions
DIA,2025-06-20,intended_deployment,zero,max_concurrent_positions
PEP,2025-06-20,intended_deployment,zero,max_concurrent_positions
XLY,2025-06-20,intended_deployment,zero,max_concurrent_positions
CRM,2025-06-20,intended_deployment,zero,max_concurrent_positions
AMD,2025-06-20,intended_deployment,zero,max_concurrent_positions
HD,2025-06-20,intended_deployment,zero,max_concurrent_positions
CMCSA,2025-06-20,intended_deployment,zero,max_concurrent_positions
TMO,2025-06-20,intended_deployment,zero,max_concurrent_positions
LOW,2025-06-20,intended_deployment,zero,max_concurrent_positions
USB,2025-06-20,intended_deployment,zero,max_concurrent_positions
XLB,2025-06-20,intended_deployment,zero,max_concurrent_positions
ETN,2025-06-20,intended_deployment,zero,max_concurrent_positions
XLC,2025-06-20,intended_deployment,zero,max_concurrent_positions
MDLZ,2025-06-20,intended_deployment,baseline,max_concurrent_positions
XLRE,2025-06-20,intended_deployment,baseline,max_concurrent_positions
DIA,2025-06-20,intended_deployment,baseline,max_concurrent_positions
PEP,2025-06-20,intended_deployment,baseline,max_concurrent_positions
XLY,2025-06-20,intended_deployment,baseline,max_concurrent_positions
CRM,2025-06-20,intended_deployment,baseline,max_concurrent_positions
AMD,2025-06-20,intended_deployment,baseline,max_concurrent_positions
HD,2025-06-20,intended_deployment,baseline,max_concurrent_positions
CMCSA,2025-06-20,intended_deployment,baseline,max_concurrent_positions
TMO,2025-06-20,intended_deployment,baseline,max_concurrent_positions
LOW,2025-06-20,intended_deployment,baseline,max_concurrent_positions
USB,2025-06-20,intended_deployment,baseline,max_concurrent_positions
XLB,2025-06-20,intended_deployment,baseline,max_concurrent_positions
ETN,2025-06-20,intended_deployment,baseline,max_concurrent_positions
XLC,2025-06-20,intended_deployment,baseline,max_concurrent_positions
V,2025-06-20,intended_deployment,stressed,max_gross_exposure
MDLZ,2025-06-20,intended_deployment,stressed,max_gross_exposure
XLRE,2025-06-20,intended_deployment,stressed,max_gross_exposure
DIA,2025-06-20,intended_deployment,stressed,max_gross_exposure
PEP,2025-06-20,intended_deployment,stressed,max_gross_exposure
XLY,2025-06-20,intended_deployment,stressed,max_gross_exposure
CRM,2025-06-20,intended_deployment,stressed,max_gross_exposure
AMD,2025-06-20,intended_deployment,stressed,max_gross_exposure
HD,2025-06-20,intended_deployment,stressed,max_gross_exposure
CMCSA,2025-06-20,intended_deployment,stressed,max_gross_exposure
TMO,2025-06-20,intended_deployment,stressed,max_gross_exposure
LOW,2025-06-20,intended_deployment,stressed,max_gross_exposure
USB,2025-06-20,intended_deployment,stressed,max_gross_exposure
XLB,2025-06-20,intended_deployment,stressed,max_gross_exposure
ETN,2025-06-20,intended_deployment,stressed,max_gross_exposure
XLC,2025-06-20,intended_deployment,stressed,max_gross_exposure
CAT,2025-06-23,research_fidelity,zero,max_gross_exposure
CVX,2025-06-23,research_fidelity,zero,max_gross_exposure
RTX,2025-06-23,research_fidelity,zero,max_gross_exposure
TJX,2025-06-23,research_fidelity,zero,max_gross_exposure
XLB,2025-06-23,research_fidelity,zero,max_gross_exposure
XLP,2025-06-23,research_fidelity,zero,max_gross_exposure
XLK,2025-06-23,research_fidelity,zero,max_gross_exposure
XLRE,2025-06-23,research_fidelity,zero,max_gross_exposure
SBUX,2025-06-23,research_fidelity,zero,max_gross_exposure
LULU,2025-06-23,research_fidelity,zero,max_gross_exposure
TMO,2025-06-23,research_fidelity,zero,max_gross_exposure
WMT,2025-06-23,research_fidelity,zero,max_gross_exposure
NEM,2025-06-23,research_fidelity,zero,max_gross_exposure
TXN,2025-06-23,research_fidelity,zero,max_gross_exposure
OXY,2025-06-23,research_fidelity,zero,max_gross_exposure
CL,2025-06-23,research_fidelity,zero,max_gross_exposure
NKE,2025-06-23,research_fidelity,zero,max_gross_exposure
MCD,2025-06-23,research_fidelity,zero,max_gross_exposure
CRM,2025-06-23,research_fidelity,zero,max_gross_exposure
CAT,2025-06-23,research_fidelity,baseline,max_gross_exposure
CVX,2025-06-23,research_fidelity,baseline,max_gross_exposure
RTX,2025-06-23,research_fidelity,baseline,max_gross_exposure
TJX,2025-06-23,research_fidelity,baseline,max_gross_exposure
XLB,2025-06-23,research_fidelity,baseline,max_gross_exposure
XLP,2025-06-23,research_fidelity,baseline,max_gross_exposure
XLK,2025-06-23,research_fidelity,baseline,max_gross_exposure
XLRE,2025-06-23,research_fidelity,baseline,max_gross_exposure
SBUX,2025-06-23,research_fidelity,baseline,max_gross_exposure
LULU,2025-06-23,research_fidelity,baseline,max_gross_exposure
TMO,2025-06-23,research_fidelity,baseline,max_gross_exposure
WMT,2025-06-23,research_fidelity,baseline,max_gross_exposure
NEM,2025-06-23,research_fidelity,baseline,max_gross_exposure
TXN,2025-06-23,research_fidelity,baseline,max_gross_exposure
OXY,2025-06-23,research_fidelity,baseline,max_gross_exposure
CL,2025-06-23,research_fidelity,baseline,max_gross_exposure
NKE,2025-06-23,research_fidelity,baseline,max_gross_exposure
MCD,2025-06-23,research_fidelity,baseline,max_gross_exposure
CRM,2025-06-23,research_fidelity,baseline,max_gross_exposure
CAT,2025-06-23,research_fidelity,stressed,max_gross_exposure
CVX,2025-06-23,research_fidelity,stressed,max_gross_exposure
RTX,2025-06-23,research_fidelity,stressed,max_gross_exposure
TJX,2025-06-23,research_fidelity,stressed,max_gross_exposure
XLB,2025-06-23,research_fidelity,stressed,max_gross_exposure
XLP,2025-06-23,research_fidelity,stressed,max_gross_exposure
XLK,2025-06-23,research_fidelity,stressed,max_gross_exposure
XLRE,2025-06-23,research_fidelity,stressed,max_gross_exposure
SBUX,2025-06-23,research_fidelity,stressed,max_gross_exposure
LULU,2025-06-23,research_fidelity,stressed,max_gross_exposure
TMO,2025-06-23,research_fidelity,stressed,max_gross_exposure
WMT,2025-06-23,research_fidelity,stressed,max_gross_exposure
NEM,2025-06-23,research_fidelity,stressed,max_gross_exposure
TXN,2025-06-23,research_fidelity,stressed,max_gross_exposure
OXY,2025-06-23,research_fidelity,stressed,max_gross_exposure
CL,2025-06-23,research_fidelity,stressed,max_gross_exposure
NKE,2025-06-23,research_fidelity,stressed,max_gross_exposure
MCD,2025-06-23,research_fidelity,stressed,max_gross_exposure
CRM,2025-06-23,research_fidelity,stressed,max_gross_exposure
